-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2005 through 06/30/2025 in LST
Location: latitude  4.714   longitude 97.883 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 52.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,T2M_MIN,T2M_MAX,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,WS10M_MAX,WD10M
2005,3,2,26.91,29.97,28.26,80.31,6.24,5.03,1.73,2.75,132.7
2005,3,3,27.04,29.54,28.17,78.89,3.19,5.33,1.75,3.35,44.3
2005,3,4,27.35,30.45,28.67,74.74,1.14,5.1,1.25,1.82,42.0
2005,3,5,27.0,29.74,28.41,74.59,1.67,4.08,1.37,2.36,75.9
2005,3,6,26.86,29.22,27.9,75.31,1.59,5.26,2.59,4.93,82.6
2005,3,7,26.53,29.28,27.87,79.25,1.59,5.29,3.28,4.63,89.7
2005,3,8,26.52,29.29,27.83,77.03,0.44,5.55,1.92,3.35,64.8
2005,3,9,26.56,29.34,27.81,77.43,0.04,5.25,3.61,4.96,11.8
2005,3,10,25.8,30.0,27.57,76.27,0.13,5.0,3.77,5.59,327.5
2005,3,11,25.33,29.8,27.48,76.56,0.08,5.29,3.2,4.21,333.5
2005,3,12,25.48,29.93,27.63,79.04,0.0,5.5,3.02,3.71,330.3
2005,3,13,26.41,29.08,27.75,80.43,0.03,4.85,3.02,3.96,352.0
2005,3,14,25.88,29.27,27.59,78.27,1.66,4.72,3.24,4.36,320.9
2005,3,15,26.08,30.17,28.07,76.19,0.88,5.13,2.22,3.49,83.0
2005,3,16,26.99,30.23,28.35,79.0,8.45,5.14,2.98,4.53,94.4
2005,3,17,27.26,29.93,28.45,78.32,3.2,5.37,2.44,3.34,17.0
2005,3,18,26.16,29.61,28.0,79.12,0.49,4.91,2.88,3.77,346.4
2005,3,19,27.15,29.15,28.03,81.42,5.09,3.94,2.94,4.67,356.6
2005,3,20,26.57,29.75,28.19,74.51,0.98,4.26,1.2,1.85,4.4
2005,3,21,27.26,30.23,28.52,74.85,2.68,4.71,1.8,3.09,2.9
2005,3,22,26.67,28.95,27.74,83.45,4.52,4.14,2.84,3.69,326.9
2005,3,23,26.64,28.32,27.42,84.27,4.24,4.67,2.61,3.17,342.4
2005,3,24,26.56,29.29,27.81,82.17,5.71,4.57,2.41,3.17,316.9
2005,3,25,26.44,30.03,28.15,80.1,4.27,4.47,2.84,3.65,324.4
2005,3,26,26.78,28.58,27.7,81.94,6.04,3.17,2.6,4.52,349.1
2005,3,27,26.53,28.93,27.75,79.56,1.79,4.86,1.43,2.77,325.0
2005,3,28,26.7,29.72,28.13,79.54,2.96,4.51,1.97,2.67,127.7
2005,3,29,26.83,28.28,27.47,83.58,13.21,4.63,2.61,4.35,56.7
2005,3,30,26.28,28.71,27.25,83.64,5.26,4.27,3.02,4.71,334.7
2005,3,31,26.22,28.64,27.37,82.17,3.49,4.76,1.83,2.65,15.2
2005,4,1,26.63,29.33,27.81,80.28,2.42,5.62,1.75,2.41,54.7
2005,4,2,26.98,30.4,28.55,78.41,1.76,5.5,2.64,3.93,91.2
2005,4,3,26.88,28.69,27.89,83.4,14.66,5.53,2.19,3.31,35.0
2005,4,4,26.04,29.79,27.89,80.56,2.05,4.96,2.34,3.44,124.7
2005,4,5,27.15,28.57,27.78,82.2,12.82,5.34,1.62,2.85,42.7
2005,4,6,26.57,28.87,27.66,81.47,3.99,5.67,2.68,4.32,335.2
2005,4,7,26.42,30.48,28.41,76.08,0.69,5.6,2.33,3.64,91.2
2005,4,8,27.36,29.66,28.48,77.11,5.76,4.74,2.2,4.88,4.6
2005,4,9,26.26,27.52,26.95,83.24,3.15,4.88,2.44,4.89,323.7
2005,4,10,26.3,29.3,27.57,82.2,3.8,5.33,2.39,3.82,353.0
2005,4,11,26.69,29.49,27.97,81.75,2.02,5.82,2.57,3.66,327.5
2005,4,12,26.57,30.26,28.24,81.36,2.57,6.33,3.38,3.83,319.1
2005,4,13,26.12,30.56,28.26,79.0,2.49,6.11,2.84,3.55,313.9
2005,4,14,26.17,30.14,28.13,79.03,2.79,6.27,2.66,3.48,309.7
2005,4,15,26.55,29.82,28.21,77.75,3.66,6.41,1.34,1.96,161.0
2005,4,16,27.01,29.28,27.99,77.51,2.08,4.68,1.8,3.44,88.9
2005,4,17,27.11,30.17,28.46,74.36,2.04,5.3,1.47,2.98,64.4
2005,4,18,26.64,30.79,28.6,74.25,2.39,6.65,1.67,2.81,328.1
2005,4,19,26.36,30.91,28.66,71.6,1.07,6.09,1.75,3.22,332.4
2005,4,20,27.15,31.13,29.26,67.11,3.87,5.8,1.16,1.62,84.1
2005,4,21,27.02,31.2,29.14,70.44,0.25,5.49,1.93,2.65,130.2
2005,4,22,28.02,29.77,28.85,76.54,1.27,4.52,1.99,2.89,84.0
2005,4,23,27.51,29.61,28.65,79.54,4.76,4.48,1.67,2.54,79.1
2005,4,24,27.09,29.13,28.12,81.04,1.54,3.9,1.4,1.9,357.4
2005,4,25,27.35,29.68,28.44,80.17,1.53,5.46,1.55,2.44,13.6
2005,4,26,27.6,29.66,28.62,80.02,1.18,4.82,1.98,2.69,345.0
2005,4,27,27.04,29.85,28.36,79.91,3.22,4.06,1.83,2.39,291.4
2005,4,28,27.65,29.43,28.36,80.96,2.88,4.92,1.81,2.9,14.4
2005,4,29,27.36,30.8,28.98,78.36,2.63,5.68,2.02,3.27,109.6
2005,4,30,27.87,30.8,29.25,78.87,1.98,5.13,2.41,3.85,118.2
2005,5,1,28.29,29.73,28.88,81.19,8.39,4.97,2.15,2.58,44.3
2005,5,2,27.37,29.89,28.62,79.97,3.14,5.01,1.32,2.17,0.8
2005,5,3,26.87,30.73,28.84,77.89,4.08,5.0,1.7,2.58,325.9
2005,5,4,26.82,31.29,28.98,76.68,3.38,5.83,2.74,4.07,330.5
2005,5,5,27.3,30.93,29.0,77.26,3.63,5.24,3.87,4.53,330.4
2005,5,6,27.84,30.31,29.01,77.16,1.48,5.14,2.51,4.31,349.8
2005,5,7,27.94,29.85,28.79,80.03,7.22,4.16,2.22,3.62,91.3
2005,5,8,26.95,28.38,27.67,86.82,6.19,4.38,3.13,4.24,70.0
2005,5,9,26.53,28.69,27.54,83.15,5.22,3.98,1.59,2.73,104.1
2005,5,10,27.1,29.32,28.06,79.51,6.53,3.38,1.62,3.37,79.1
2005,5,11,26.86,29.64,28.28,79.43,4.99,4.65,2.21,3.78,48.8
2005,5,12,27.3,28.37,27.81,84.69,4.61,4.26,2.61,3.99,57.7
2005,5,13,27.09,29.57,28.39,81.32,10.51,4.06,2.08,5.64,4.2
2005,5,14,27.27,29.93,28.49,82.3,10.49,5.57,4.18,5.74,326.8
2005,5,15,27.04,30.29,28.73,76.41,3.17,4.67,1.58,4.6,334.7
2005,5,16,27.03,28.77,27.86,83.21,11.6,4.01,1.7,2.5,76.4
2005,5,17,26.6,28.8,27.71,82.83,7.94,5.61,1.38,1.81,66.6
2005,5,18,27.01,29.47,28.02,84.33,31.0,5.12,2.32,2.79,81.9
2005,5,19,26.7,28.57,27.47,86.6,6.71,5.5,1.89,2.57,42.9
2005,5,20,26.34,28.84,27.62,85.52,6.22,5.24,2.21,3.46,87.2
2005,5,21,27.06,29.13,28.04,81.06,4.16,5.64,1.99,3.06,5.0
2005,5,22,27.71,29.45,28.42,80.01,0.87,4.89,1.96,3.69,45.4
2005,5,23,27.41,30.19,28.8,74.89,1.03,5.16,1.94,3.99,356.8
2005,5,24,27.17,28.72,28.04,81.88,3.18,4.41,1.85,4.06,43.5
2005,5,25,26.42,29.44,27.74,79.55,0.64,3.89,2.37,4.16,9.5
2005,5,26,26.83,29.38,27.99,79.55,2.8,5.61,2.03,3.47,79.3
2005,5,27,27.26,29.41,28.18,78.89,3.0,4.09,1.94,2.74,54.1
2005,5,28,26.98,28.94,27.93,79.41,1.46,3.53,1.68,2.11,23.6
2005,5,29,26.95,29.09,27.93,82.35,1.55,3.65,2.56,2.9,346.5
2005,5,30,27.28,29.62,28.07,78.94,1.62,4.11,1.6,2.44,26.7
2005,5,31,26.68,27.87,27.27,83.73,12.2,3.92,2.05,3.28,339.6
2005,6,1,26.58,29.65,28.09,80.49,3.62,5.51,2.03,3.3,108.9
2005,6,2,27.2,28.13,27.69,81.77,5.41,5.1,1.93,2.39,75.8
2005,6,3,26.75,29.35,28.04,82.46,4.45,5.54,2.57,3.78,119.9
2005,6,4,27.16,28.71,27.93,83.72,9.72,3.47,2.35,3.12,17.1
2005,6,5,26.8,29.04,27.73,82.81,3.61,5.3,1.99,2.9,57.7
2005,6,6,27.26,29.71,28.31,80.85,2.05,5.45,2.35,3.26,12.9
2005,6,7,27.35,28.89,28.0,83.99,1.88,4.67,2.61,3.65,80.3
2005,6,8,26.32,27.6,26.99,86.28,6.29,5.09,3.04,4.7,98.5
2005,6,9,26.32,29.19,27.66,86.92,12.44,3.83,3.35,5.28,86.4
2005,6,10,26.8,28.34,27.56,87.61,5.91,3.67,4.84,7.44,58.6
2005,6,11,26.3,28.43,27.44,84.99,2.89,4.43,1.74,2.48,326.7
2005,6,12,26.91,29.37,28.12,81.55,1.61,5.79,1.5,2.12,83.4
2005,6,13,27.07,29.14,28.12,81.79,2.06,5.18,1.94,3.66,128.5
2005,6,14,26.75,29.2,28.09,78.93,2.83,5.35,1.86,3.07,341.7
2005,6,15,27.1,28.43,27.75,81.05,4.39,4.2,1.93,3.14,137.1
2005,6,16,26.59,28.62,27.68,81.37,7.45,4.82,1.95,2.87,103.2
2005,6,17,26.69,29.06,27.8,82.16,9.17,3.91,2.16,2.96,123.7
2005,6,18,26.93,29.03,27.88,83.14,8.72,5.1,2.4,3.37,95.5
2005,6,19,27.02,28.49,27.73,83.12,17.82,3.74,1.7,2.82,87.0
2005,6,20,26.92,28.62,27.79,83.64,5.11,4.17,2.16,3.18,98.5
2005,6,21,26.99,27.95,27.56,80.53,0.17,3.75,2.13,3.43,31.9
2005,6,22,26.55,28.45,27.54,78.19,1.18,5.16,1.5,3.55,56.9
2005,6,23,26.38,29.99,28.26,77.76,2.75,5.55,2.25,3.61,108.4
2005,6,24,27.5,29.69,28.53,76.53,1.57,4.6,1.63,3.68,1.0
2005,6,25,26.72,28.95,27.74,80.17,1.18,4.97,1.81,3.72,337.5
2005,6,26,26.7,28.56,27.64,79.9,4.04,5.54,1.41,2.56,116.9
2005,6,27,26.95,28.29,27.59,81.66,5.25,5.8,1.88,2.91,61.1
2005,6,28,26.39,29.39,27.8,80.96,4.52,5.03,2.51,3.99,104.4
2005,6,29,26.77,29.28,27.7,81.95,5.89,5.25,3.24,4.71,60.2
2005,6,30,26.39,28.44,27.43,81.22,3.0,4.74,2.21,2.61,91.7
2005,7,1,26.64,28.4,27.61,77.44,4.99,3.41,1.29,2.08,29.5
2005,7,2,27.03,28.99,27.94,80.08,1.39,5.46,1.89,3.34,354.5
2005,7,3,27.57,29.63,28.37,77.09,3.63,5.84,1.73,3.05,37.2
2005,7,4,26.69,28.85,27.67,79.75,3.83,5.86,1.99,3.03,110.1
2005,7,5,26.97,29.08,27.99,78.23,2.17,5.83,1.69,2.24,42.9
2005,7,6,26.29,29.14,27.83,75.4,4.22,4.17,0.82,1.88,121.1
2005,7,7,27.28,29.2,28.2,76.52,6.2,5.92,2.54,3.18,114.9
2005,7,8,26.27,27.73,27.19,82.21,4.85,5.55,1.16,2.21,108.1
2005,7,9,27.38,28.44,27.9,79.21,3.89,5.35,1.74,3.16,24.0
2005,7,10,26.87,28.22,27.62,78.75,4.65,3.19,1.17,2.68,13.4
2005,7,11,27.15,29.87,28.51,71.14,5.13,4.71,0.85,1.76,11.3
2005,7,12,26.58,29.38,27.97,79.3,14.83,4.76,2.5,3.63,115.3
2005,7,13,26.85,28.01,27.39,86.13,12.53,4.28,3.4,4.52,55.0
2005,7,14,26.91,28.41,27.63,83.91,20.37,4.46,2.89,4.36,53.9
2005,7,15,26.18,28.68,27.38,76.52,7.54,3.57,2.69,4.56,305.8
2005,7,16,25.69,28.39,27.11,81.01,7.62,4.71,1.56,2.34,24.8
2005,7,17,26.1,29.48,27.6,80.65,7.45,5.33,1.84,3.74,342.6
2005,7,18,26.44,28.38,27.37,83.73,9.6,4.66,2.52,3.5,7.7
2005,7,19,26.25,28.03,26.99,82.76,18.35,5.64,2.3,3.36,72.2
2005,7,20,25.94,26.57,26.24,86.19,6.02,2.86,2.32,3.18,47.5
2005,7,21,25.57,28.2,26.93,83.39,3.41,5.36,2.46,3.88,73.3
2005,7,22,26.36,27.51,26.99,86.13,12.55,4.74,2.51,3.93,80.6
2005,7,23,26.29,28.39,27.31,84.33,4.62,3.95,2.87,4.59,76.0
2005,7,24,26.21,28.33,27.3,82.62,10.85,4.46,1.74,2.88,43.3
2005,7,25,26.08,28.7,27.45,84.2,4.04,4.85,1.62,2.72,70.9
2005,7,26,25.94,29.85,27.8,79.57,0.37,5.96,3.01,4.12,95.6
2005,7,27,26.56,29.12,27.83,81.39,0.74,5.94,2.15,2.62,83.8
2005,7,28,26.59,29.46,27.9,81.27,0.43,6.22,1.83,2.9,85.7
2005,7,29,26.65,30.22,28.48,74.62,0.25,6.67,1.21,2.64,44.5
2005,7,30,26.89,30.4,28.63,74.61,0.73,5.32,1.99,3.7,79.0
2005,7,31,26.52,29.29,27.84,80.25,2.67,4.4,2.42,3.89,47.8
2005,8,1,26.46,28.79,27.72,80.91,2.63,5.72,2.51,4.0,68.2
2005,8,2,26.92,29.07,28.0,76.6,2.35,4.39,1.57,2.17,8.9
2005,8,3,26.51,28.45,27.61,80.76,2.27,5.69,1.49,2.07,84.9
2005,8,4,26.62,29.14,27.87,80.55,3.01,5.24,2.81,4.08,46.2
2005,8,5,26.95,29.59,28.26,73.86,16.38,5.7,1.01,2.09,40.2
2005,8,6,26.86,29.91,28.47,73.38,7.37,6.43,1.35,2.12,204.6
2005,8,7,26.48,30.0,28.33,74.32,1.94,6.57,1.85,3.14,105.0
2005,8,8,27.06,30.68,28.89,71.62,0.83,6.29,1.8,4.27,44.7
2005,8,9,27.19,30.08,28.66,74.39,5.7,5.97,1.93,3.14,76.7
2005,8,10,27.17,29.88,28.65,75.63,2.77,5.84,1.58,2.73,42.2
2005,8,11,27.14,29.03,28.16,80.53,7.05,6.17,2.06,2.87,111.1
2005,8,12,26.7,30.1,28.24,76.52,4.68,5.27,1.85,3.31,90.8
2005,8,13,26.81,29.95,28.4,74.18,2.21,5.04,1.85,2.54,98.6
2005,8,14,26.9,29.05,27.87,76.68,2.1,4.02,1.72,2.57,113.9
2005,8,15,25.68,28.1,27.16,83.41,1.62,4.73,2.41,3.27,120.7
2005,8,16,26.63,28.3,27.45,80.56,3.96,2.09,1.35,1.71,166.1
2005,8,17,26.54,28.75,27.59,82.22,2.84,4.94,1.69,2.36,350.6
2005,8,18,26.38,29.32,27.69,79.67,7.72,4.96,2.75,4.11,134.5
2005,8,19,26.22,29.67,27.83,77.03,6.02,4.76,2.57,3.99,82.5
2005,8,20,26.51,27.78,27.12,83.63,7.57,3.48,3.5,4.59,22.7
2005,8,21,26.22,27.74,27.06,82.65,6.06,4.65,1.79,2.81,32.4
2005,8,22,26.69,28.0,27.31,83.8,7.04,3.92,2.84,3.48,50.6
2005,8,23,26.23,27.64,26.87,86.0,7.1,2.74,2.99,4.15,351.4
2005,8,24,26.2,28.07,27.06,84.21,44.84,4.13,3.07,4.78,334.3
2005,8,25,26.21,28.26,27.09,84.68,14.2,3.28,4.73,5.97,326.0
2005,8,26,26.05,27.83,26.9,84.74,9.06,3.88,4.6,5.43,319.0
2005,8,27,25.08,27.52,26.38,82.67,29.35,5.01,1.58,2.81,351.2
2005,8,28,25.51,28.11,26.91,81.56,21.35,4.43,1.49,2.34,108.1
2005,8,29,26.26,28.7,27.51,79.2,11.02,4.85,1.79,2.76,92.8
2005,8,30,26.58,28.29,27.41,85.28,10.55,5.89,2.81,4.2,104.9
2005,8,31,26.67,27.75,27.29,87.36,28.78,2.81,3.93,5.14,25.0
2005,9,1,26.84,28.01,27.3,84.59,18.21,4.26,2.0,3.78,21.3
2005,9,2,26.7,28.1,27.33,85.04,4.7,4.56,1.87,3.18,68.6
2005,9,3,27.0,29.12,27.94,84.27,9.18,4.36,2.56,3.18,15.3
2005,9,4,26.69,29.29,27.69,83.79,12.15,4.42,1.95,3.14,64.8
2005,9,5,26.57,28.82,27.59,85.93,18.47,4.7,2.34,3.74,102.4
2005,9,6,26.6,28.41,27.38,86.34,5.99,4.54,1.99,3.2,27.7
2005,9,7,26.4,27.89,27.13,84.49,5.85,4.7,1.5,2.58,30.1
2005,9,8,26.01,28.74,27.38,82.25,4.82,3.72,3.23,4.63,106.0
2005,9,9,26.2,29.92,28.16,76.24,0.25,6.51,1.86,2.68,118.3
2005,9,10,26.29,29.45,27.97,78.12,0.07,6.9,1.92,2.98,340.6
2005,9,11,27.07,29.13,28.08,78.67,0.32,6.26,2.18,3.29,353.0
2005,9,12,27.21,28.82,27.93,80.63,0.33,6.11,2.44,3.0,336.0
2005,9,13,26.45,29.05,27.81,79.96,7.41,5.3,2.71,4.04,327.8
2005,9,14,26.14,28.71,27.39,79.78,5.37,4.94,1.68,2.38,29.8
2005,9,15,27.02,29.19,28.02,77.01,4.78,6.33,1.97,2.84,7.5
2005,9,16,26.99,30.06,28.6,74.23,10.22,5.3,1.67,2.69,345.1
2005,9,17,26.68,29.68,28.3,77.75,7.75,6.25,1.72,3.22,102.9
2005,9,18,26.6,28.77,27.7,80.07,6.59,4.36,1.77,2.75,80.2
2005,9,19,25.91,27.87,26.98,80.35,0.74,2.76,1.76,2.8,90.9
2005,9,20,26.25,28.3,27.26,80.56,8.19,3.45,2.05,3.16,98.9
2005,9,21,25.92,29.12,27.52,79.88,6.04,5.19,2.51,3.92,90.6
2005,9,22,26.55,27.58,27.11,83.56,30.95,3.18,2.26,3.03,5.3
2005,9,23,25.88,27.7,26.91,86.91,13.58,3.71,4.43,5.78,344.9
2005,9,24,25.12,29.5,27.29,78.59,1.94,5.69,3.71,4.64,321.4
2005,9,25,26.48,28.71,27.51,80.47,4.06,5.51,1.48,3.67,11.7
2005,9,26,25.75,28.92,27.35,80.38,13.01,5.41,2.18,3.23,107.1
2005,9,27,26.17,28.01,27.18,87.55,13.48,5.31,3.77,5.28,82.2
2005,9,28,26.52,28.16,27.32,82.07,4.6,4.51,3.35,4.51,22.3
2005,9,29,26.84,28.82,27.69,81.84,3.51,5.61,2.7,3.19,6.8
2005,9,30,26.49,28.44,27.32,82.93,5.32,4.27,2.92,3.69,336.8
2005,10,1,25.93,28.16,27.03,81.55,4.65,3.92,2.08,2.97,323.3
2005,10,2,26.45,27.42,26.86,85.57,12.24,4.67,2.8,3.68,352.5
2005,10,3,26.2,28.11,27.11,82.84,10.16,4.56,2.99,4.52,337.3
2005,10,4,25.96,28.02,26.9,81.8,7.39,2.84,1.9,3.44,1.7
2005,10,5,26.26,28.67,27.35,79.84,3.86,4.34,2.07,3.91,353.5
2005,10,6,26.32,29.31,27.71,80.36,4.94,4.41,3.42,4.93,354.3
2005,10,7,26.69,29.01,27.56,83.94,6.28,3.92,3.55,4.47,348.7
2005,10,8,26.22,27.58,26.88,86.04,14.96,2.14,2.32,4.29,1.8
2005,10,9,25.78,28.03,26.76,85.64,18.29,5.08,2.5,3.37,19.9
2005,10,10,25.68,28.37,27.07,85.72,19.43,2.46,2.79,4.12,111.1
2005,10,11,26.66,28.91,27.69,82.98,5.83,4.39,2.18,2.83,102.5
2005,10,12,26.74,28.48,27.48,84.77,11.98,2.76,2.2,3.33,355.7
2005,10,13,26.35,28.45,27.3,84.93,26.45,4.81,3.1,4.52,345.4
2005,10,14,25.68,28.23,26.98,82.56,12.57,4.36,1.88,3.4,11.4
2005,10,15,25.98,28.11,27.03,85.03,15.93,4.31,3.04,3.7,117.2
2005,10,16,26.03,28.63,27.02,83.99,17.87,3.59,3.66,4.55,98.0
2005,10,17,25.71,27.52,26.54,85.28,13.68,4.43,2.64,4.2,87.1
2005,10,18,25.44,28.0,26.66,83.51,11.55,3.94,2.7,3.78,320.7
2005,10,19,25.62,28.19,26.72,85.29,17.8,4.42,4.11,4.73,325.0
2005,10,20,24.96,26.94,25.93,88.57,19.04,1.5,4.48,5.06,311.2
2005,10,21,24.99,27.64,26.26,85.44,14.85,4.94,3.59,4.68,340.1
2005,10,22,25.4,26.61,26.05,88.43,12.22,4.2,2.68,3.31,10.7
2005,10,23,25.69,27.62,26.62,88.93,13.17,4.94,2.6,5.36,27.4
2005,10,24,26.01,27.11,26.49,89.2,7.83,3.2,4.09,5.48,18.7
2005,10,25,25.92,28.28,26.99,84.83,2.74,4.82,3.05,4.67,23.6
